crisis_gap_eur,crisis_tau,crisis_theta,full_gap_eur,full_tau,full_theta
4974.969920987263,0.05,1.0526315789473684,23337.6111253961,0.23932965174217824,1.3146299212139918
12289.385373067576,0.1478809738503156,1.1735449735449737,16417.697632793803,0.20369865030008769,1.2558059839743483
4314.63355998043,0.06284153005464481,1.0670553935860059,21702.765870415606,0.23588252227260775,1.3086992892430103
5362.351988702081,0.05,1.0526315789473684,21534.536771540996,0.24269607140753136,1.3204738048284106
10991.539715021849,0.11211031175059956,1.1262660364618502,23667.267326049972,0.26206297712917775,1.35512918989979
16007.173315098044,0.18310708898944195,1.2241506646971936,18648.358157244045,0.24558193998582015,1.325525001325133
8808.66819818411,0.08838612368024133,1.0969556585043019,18623.466374317184,0.2136101559767852,1.2716339199956395
4802.924363648985,0.05,1.0526315789473684,20750.503113090526,0.23769492552902058,1.311810761188983
2604.055776785128,0.05,1.0526315789473684,20619.74186920235,0.24438489628941,1.3234251076894996
4264.912880141288,0.09773755656108597,1.1083249749247743,19240.430354942568,0.26185203038098,1.3547419232435598
2253.900515465066,0.05,1.0526315789473684,17690.162169956602,0.20764272847421092,1.2620569482177746
8459.321802778635,0.10429816651638112,1.1164429530201343,20461.39573059324,0.24045581540276273,1.316579101359678
14632.360474532936,0.18009049773755656,1.219646799116998,25088.271010566037,0.25079831789532864,1.3347540774211575
3998.414591017645,0.06853864734299518,1.073581847649919,22184.33447015751,0.26909586128265306,1.3681684738506004
2347.996483352501,0.05,1.0526315789473684,20680.738855868578,0.2300147052209444,1.2987261013691778
10194.645175054204,0.14350590372388738,1.1675503711558854,24255.53340624459,0.26706130216282925,1.3643705850856294
4582.6815253729,0.05,1.0526315789473684,16475.880687722936,0.22668336841508352,1.293131376148596
10100.241991950199,0.1240942028985507,1.141675284384695,19249.221981567796,0.22690109884561518,1.2934955650652307
2284.1298886355944,0.05,1.0526315789473684,17008.45846484974,0.2352647495023504,1.3076420883557447
3011.7557820421644,0.05,1.0526315789473684,11551.247753915843,0.1696130603301991,1.2042578612780745
4641.32475458039,0.05,1.0526315789473684,18720.976069080643,0.21883326098607228,1.2801364293394097
4751.679088827223,0.05,1.0526315789473684,14901.873418792151,0.19774353390318092,1.2464841883609281
20231.342777270358,0.22453285111512963,1.2895452778857366,17499.214703008067,0.2507532770662189,1.3346738389249926
9945.698891148437,0.10316742081447965,1.1150353178607466,17449.601375127677,0.2237536031905408,1.2882507462968158
21463.670178176835,0.21848484848484848,1.2795657231485071,18479.806041902397,0.23320315126326518,1.3041263819060518
1949.5078719230369,0.05,1.0526315789473684,20937.525901804212,0.2501539537218091,1.333607085032229
14757.590782983694,0.12839059674502715,1.1473029045643155,22774.512658759486,0.2559963306579897,1.3440793926250263
9264.021057814825,0.0914560770156438,1.1006622516556293,22019.334151525516,0.27078883454138,1.371344882481433
2322.48636407312,0.05253623188405798,1.0554493307839388,19956.27073933417,0.21285969173002858,1.2704215366608091
2687.295608284883,0.05,1.0526315789473684,18445.808113029227,0.20567939981731134,1.2589375118434627
5.27052261447534,0.05,1.0526315789473684,20385.80142324418,0.23176134252287703,1.3016788341320595
12560.851075476035,0.11221122112211222,1.1263940520446096,24917.54848988913,0.2660344579306088,1.3624617814898146
5773.376819619443,0.05,1.0526315789473684,27534.398099009413,0.2763527294149562,1.3818887193363343
1673.012099253945,0.05,1.0526315789473684,21423.780753842555,0.2501520674618866,1.333603730312575
